78 117 850
78 114 900
78 111 1000
78 111 1000
78 108 900
81 108 800
84 108 450
81 108 400
84 108 150
84 108 0
81 108 0
75 111 0
75 111 0
72 114 0
72 117 0

72 144 0
72 141 0
72 141 0
72 141 0
72 138 50
72 135 100
72 129 300
75 126 600
78 123 850
84 120 900
87 117 1000
90 117 1000
90 117 900
90 114 800
87 114 450
87 114 400
84 111 150
84 114 0
81 114 0
78 114 0
75 114 0
75 117 0
75 120 0
72 126 0

72 165 0
72 162 0
72 162 0
72 162 50
72 153 100
72 150 300
72 144 600
75 138 850
78 135 900
84 129 1000
87 126 1000
90 123 900
90 123 800
90 120 450
90 120 400
87 117 150
87 117 0
84 117 0
81 117 0
78 117 0
78 117 0
75 123 0
75 126 0
75 129 0

75 150 0
75 159 0
72 165 50
72 174 100
72 168 300
72 165 600
72 159 850
78 153 900
84 147 1000
87 144 1000
93 138 900
96 135 800
93 132 450
93 129 400
93 129 150
90 126 0
87 126 0
84 126 0
81 123 0
78 123 0
78 123 0
75 126 0
75 129 0
75 135 0

72 159 800
72 153 450
72 150 400
72 147 150
72 144 0
72 138 0
72 132 0
75 126 0
84 123 0
87 120 0
93 117 0
96 117 0
93 114 0
93 111 0
90 111 0
90 108 0
90 108 50
87 108 100
84 108 200
81 111 600
78 111 300
78 114 350
78 117 800
78 120 750

78 198 450
78 192 400
75 186 150
75 180 0
75 177 0
78 171 0
78 168 0
84 165 0
90 159 0
93 156 0
99 153 0
99 147 0
96 144 0
96 144 0
96 141 0
93 138 50
93 138 100
90 141 200
93 141 600
90 141 300
87 138 350
84 141 800
81 141 750
81 147 750

81 249 400
81 237 150
81 228 0
78 219 0
78 216 0
78 210 0
78 201 0
81 198 0
87 192 0
90 192 0
93 189 0
93 186 0
90 180 0
90 177 0
90 171 50
93 168 100
90 165 200
87 162 600
84 162 300
81 159 350
81 159 800
81 162 750
78 165 750
78 168 500

78 210 150
78 201 0
75 195 0
75 189 0
75 183 0
75 177 0
75 174 0
81 171 0
84 168 0
87 162 0
90 159 0
93 156 0
93 153 0
90 150 50
87 150 100
87 147 200
87 144 600
84 144 300
81 144 350
81 144 800
78 144 750
78 144 750
78 147 500
78 150 400

78 219 0
78 213 0
75 204 0
75 198 0
78 192 0
78 183 0
78 180 0
78 174 0
81 168 0
84 162 0
81 159 0
81 156 0
87 153 50
90 150 100
87 147 200
87 144 600
87 144 300
84 141 350
81 141 800
81 141 750
78 138 750
75 138 500
75 138 400
78 138 150

75 180 0
75 174 0
75 171 0
75 165 0
75 159 0
72 153 0
72 150 0
75 147 0
78 141 0
81 141 0
84 138 0
87 135 50
87 132 100
87 129 200
84 126 600
84 123 300
81 123 350
81 123 800
78 120 750
75 120 750
75 120 500
72 120 400
72 123 150
72 123 0

72 162 0
72 159 0
69 159 0
69 156 0
69 150 0
69 147 0
69 144 0
72 138 0
75 138 0
75 138 0
81 138 50
81 135 100
81 132 200
81 129 600
81 126 300
78 123 350
78 120 800
78 120 750
75 120 750
75 120 500
72 120 400
72 123 150
72 126 0
75 129 0

75 153 0
75 153 0
72 150 0
72 147 0
69 144 0
0 144 0
0 138 0
0 135 0
0 132 0
72 129 50
75 126 100
75 126 200
78 123 600
75 120 300
75 117 350
75 114 800
72 114 750
72 114 750
72 114 500
72 114 400
72 117 150
69 120 0
66 123 0
66 129 0

66 117 0
66 114 0
66 111 0
66 108 0
66 105 0
66 102 0
66 99 0
69 96 0
69 96 50
72 93 100
75 93 200
0 90 600
0 90 300
0 87 350
0 87 800
0 87 750
75 87 750
72 87 500
72 90 400
69 90 150
69 93 0
69 93 0
69 96 0
69 102 0

69 114 0
66 108 0
66 105 0
66 102 0
66 99 0
66 99 0
63 96 0
69 96 50
69 93 100
72 93 200
75 90 600
81 87 300
78 87 350
78 87 800
78 84 750
78 84 750
75 84 500
75 84 400
72 84 150
69 87 0
69 90 0
69 90 0
69 96 0
69 102 0

69 120 0
66 117 0
66 114 0
66 111 0
63 105 0
66 105 0
63 102 50
69 99 100
72 96 200
78 96 600
81 96 300
84 93 350
84 93 800
81 90 750
81 90 750
81 90 500
81 90 400
78 90 150
75 90 0
72 93 0
72 93 0
69 96 0
69 102 0
69 108 0

69 141 0
69 135 0
69 129 0
66 123 0
66 117 0
66 114 50
66 111 100
69 108 200
75 105 600
81 105 300
87 102 350
90 102 800
90 102 750
87 99 750
84 99 500
84 99 400
84 96 150
81 96 0
78 96 0
75 96 0
75 96 0
75 96 0
72 96 0
72 99 0

72 168 0
72 162 0
72 153 0
72 147 0
69 141 50
69 138 100
69 132 200
75 129 600
84 126 300
87 123 350
93 120 800
96 120 750
93 114 750
90 111 500
93 111 400
93 108 150
90 108 0
87 105 0
84 105 0
78 105 0
78 102 0
78 102 0
78 102 0
78 102 0

78 183 0
75 177 0
75 168 0
75 165 50
72 156 100
72 153 200
72 147 600
78 144 300
81 141 350
84 138 800
81 135 750
84 132 750
84 129 500
81 129 400
81 126 150
78 126 0
78 123 0
75 120 0
72 120 0
72 120 0
72 120 0
72 120 0
72 123 0
75 126 0

72 144 0
72 138 0
69 135 50
69 129 100
69 126 200
69 123 600
69 120 300
72 117 350
75 117 800
75 114 750
78 111 750
84 111 500
84 108 400
81 108 150
78 105 0
78 105 0
75 102 0
75 105 0
72 105 0
72 105 0
69 105 0
69 108 0
69 114 0
69 120 0

69 144 0
69 135 50
66 132 100
69 129 200
66 126 600
66 126 300
66 123 350
69 123 800
72 117 750
75 117 750
81 114 500
81 111 400
84 111 150
81 108 0
81 105 0
78 105 0
78 102 0
78 105 0
75 105 0
72 105 0
72 108 0
72 108 0
72 111 0
69 114 0

69 150 50
69 144 100
69 138 200
69 135 600
69 129 300
69 126 350
66 123 800
69 120 750
75 117 750
81 114 500
84 114 400
87 111 150
90 111 0
84 108 0
84 108 0
84 108 0
81 108 0
78 105 0
75 105 0
75 105 0
72 108 0
72 111 0
72 114 0
72 117 0

72 168 100
72 162 200
69 156 600
69 150 300
69 144 350
69 138 800
69 132 750
72 129 750
75 126 500
78 123 400
84 123 150
90 120 0
90 117 0
87 114 0
87 114 0
84 111 0
84 111 0
81 108 0
78 108 0
75 108 0
72 111 0
72 111 0
72 114 0
72 120 50

72 180 200
72 171 600
69 162 300
69 159 350
69 150 800
69 147 750
69 144 750
72 138 500
75 138 400
81 135 150
87 132 0
87 129 0
90 129 0
87 126 0
84 123 0
84 123 0
84 120 0
81 120 0
78 120 0
75 117 0
72 117 0
72 114 0
72 114 50
69 117 100

69 174 600
69 165 300
69 159 350
69 153 800
69 147 750
66 141 750
66 135 500
69 132 400
72 129 150
78 126 0
84 123 0
87 120 0
87 117 0
87 114 0
87 114 0
81 111 0
78 108 0
78 108 0
75 105 0
72 105 0
72 105 0
72 105 50
72 102 100
69 102 150

69 156 300
69 150 350
69 147 800
69 141 750
69 135 750
66 132 500
66 126 400
69 123 150
72 120 0
78 117 0
81 114 0
84 111 0
87 111 0
84 108 0
81 108 0
81 108 0
78 108 0
75 105 0
72 108 0
72 105 0
69 108 50
69 111 100
69 114 150
69 117 450

69 132 350
66 126 800
66 123 750
63 117 750
63 114 500
63 111 400
66 108 150
66 105 0
72 102 0
75 102 0
81 102 0
84 99 0
84 99 0
84 96 0
81 96 0
81 93 0
78 93 0
75 93 0
75 93 0
72 93 50
72 96 100
72 99 150
72 102 450
72 108 550

69 132 800
69 126 750
66 120 750
66 117 500
66 111 400
66 108 150
66 108 0
66 105 0
72 102 0
78 102 0
81 99 0
84 99 0
87 96 0
84 96 0
84 96 0
84 93 0
81 93 0
81 93 0
75 93 50
72 96 100
72 96 150
72 99 450
72 102 550
72 108 500

72 147 750
69 141 750
72 135 500
69 129 400
69 123 150
69 120 0
69 117 0
69 114 0
72 111 0
78 111 0
81 108 0
84 105 0
84 105 0
78 105 0
78 105 0
78 105 0
78 105 0
75 105 50
72 102 100
72 102 150
72 105 450
72 105 550
69 108 500
69 114 450

69 135 750
69 132 500
69 126 400
69 120 150
66 117 0
66 114 0
66 111 0
69 108 0
72 105 0
75 105 0
78 102 0
84 102 0
78 99 0
78 99 0
78 99 0
78 99 0
75 96 50
75 99 100
72 99 150
72 99 450
69 102 550
69 105 500
72 108 450
69 114 600

69 129 500
69 126 400
69 120 150
69 117 0
66 114 0
66 111 0
63 108 0
66 105 0
72 102 0
75 99 0
75 99 0
81 96 0
84 96 0
81 93 0
78 93 0
75 93 50
75 90 100
75 90 150
72 90 450
69 90 550
69 90 500
72 90 450
72 93 600
69 93 250

69 135 400
69 132 150
69 126 0
66 123 0
66 120 0
63 117 0
60 114 0
63 111 0
63 111 0
66 111 0
66 108 0
66 105 0
72 102 0
69 102 0
69 99 50
69 99 100
69 99 150
66 99 450
66 99 550
66 99 500
66 96 450
66 96 600
66 96 250
66 96 150

63 99 150
63 96 0
63 93 0
63 93 0
63 90 0
60 87 0
63 87 0
63 84 0
66 84 0
66 84 0
69 84 0
75 81 0
72 81 0
72 81 50
75 81 100
72 81 150
72 81 450
69 81 550
63 84 500
66 84 450
63 87 600
63 90 250
63 93 150
63 96 100

63 108 0
63 105 0
63 102 0
60 99 0
60 96 0
60 93 0
63 90 0
63 90 0
63 90 0
72 87 0
72 87 0
75 87 0
75 84 50
75 84 100
75 84 150
72 84 450
72 84 550
72 84 500
69 87 450
69 87 600
69 90 250
69 93 150
69 96 100
69 102 50

66 111 0
66 108 0
66 102 0
63 99 0
63 96 0
63 93 0
63 90 0
66 90 0
69 87 0
72 87 0
78 84 0
81 84 50
81 84 100
78 84 150
78 84 450
78 84 550
75 84 500
75 84 450
72 84 600
69 84 250
69 87 150
69 90 100
69 96 50
69 102 0

69 126 0
66 120 0
66 117 0
66 114 0
66 111 0
66 108 0
66 105 0
66 102 0
72 99 0
78 99 0
84 96 50
87 96 100
87 93 150
84 93 450
84 93 550
81 93 500
78 93 450
78 93 600
75 93 250
75 96 150
75 99 100
75 102 50
72 108 0
72 111 0

72 147 0
69 141 0
72 135 0
69 132 0
66 129 0
69 129 0
69 126 0
72 123 0
78 120 0
87 117 50
93 114 100
96 111 150
99 111 450
96 108 550
96 108 500
96 108 450
93 105 600
87 105 250
84 105 150
81 105 100
81 105 50
81 108 0
78 114 0
78 117 0

75 189 0
75 183 0
75 177 0
72 171 0
72 165 0
72 159 0
75 153 0
78 150 0
84 144 50
90 141 100
96 141 150
96 135 450
99 132 550
96 129 500
96 126 450
93 123 600
90 123 250
87 120 150
87 120 100
84 120 50
84 117 0
81 117 0
78 117 0
81 114 0

78 186 0
78 180 0
75 174 0
75 165 0
72 159 0
75 153 0
75 147 0
75 141 50
81 138 100
87 135 150
93 132 450
96 129 550
99 126 500
96 126 450
93 123 600
90 123 250
87 120 150
87 120 100
84 117 50
81 117 0
78 117 0
78 117 0
78 114 0
78 114 0

75 177 0
75 171 0
72 168 0
72 162 0
72 156 0
72 150 0
75 147 50
75 141 100
81 138 150
84 135 450
87 132 550
90 129 500
90 129 450
87 126 600
90 126 250
90 123 150
90 123 100
90 120 50
90 120 0
87 120 0
87 117 0
87 120 0
84 123 0
81 126 0

81 207 0
81 201 0
78 192 0
78 189 0
78 183 0
78 177 50
78 174 100
78 171 150
81 168 450
84 165 550
87 162 500
90 159 450
90 159 600
87 156 250
84 156 150
84 153 100
84 150 50
78 147 0
78 147 0
75 147 0
75 150 0
75 153 0
72 156 0
72 159 0

72 177 0
72 174 0
72 165 0
72 159 0
72 153 50
72 147 100
72 141 150
75 138 450
75 135 550
78 132 500
81 132 450
81 132 600
84 129 250
84 126 150
84 126 100
81 123 50
78 120 0
78 120 0
75 120 0
72 120 0
72 123 0
72 123 0
72 126 0
72 132 0

72 165 0
72 159 0
72 153 0
72 147 50
72 144 100
72 141 150
72 138 450
72 135 550
72 135 500
75 132 450
75 132 600
78 132 250
81 129 150
81 126 100
78 123 50
78 123 0
75 123 0
72 123 0
72 123 0
72 123 0
72 123 0
72 126 0
69 129 0
69 135 0

69 141 0
69 135 0
69 132 50
69 129 100
69 126 150
69 123 450
69 120 550
69 117 500
72 114 450
72 114 600
72 111 250
72 111 150
72 108 100
72 108 50
75 105 0
75 105 0
72 105 0
72 105 0
72 108 0
72 108 0
72 111 0
72 114 0
72 117 0
69 123 0

69 135 0
69 132 50
69 126 100
72 123 150
72 117 450
69 114 550
69 111 500
69 108 450
72 105 600
78 105 250
78 105 150
78 102 100
81 102 50
78 99 0
78 99 0
78 99 0
75 96 0
72 96 0
72 96 0
72 99 0
69 99 0
69 99 0
69 99 0
69 99 0

69 129 50
69 126 100
69 123 150
69 120 450
69 117 550
69 117 500
69 111 450
69 111 600
69 108 250
69 105 150
72 105 100
75 105 50
75 102 0
75 102 0
75 99 0
75 99 0
75 99 0
72 99 0
69 99 0
69 99 0
69 99 0
69 99 0
69 96 0
69 99 0

66 123 100
66 117 150
66 111 450
66 108 550
66 105 500
63 102 450
63 99 600
63 99 250
69 96 150
69 96 100
72 93 50
75 93 0
78 90 0
72 90 0
72 90 0
72 90 0
72 87 0
69 90 0
69 90 0
69 90 0
69 93 0
69 96 0
69 102 0
66 108 100

66 24 150
66 51 450
63 75 550
63 99 500
63 96 450
63 96 600
63 93 250
60 90 150
66 87 100
69 87 50
72 87 0
75 87 0
78 87 0
78 84 0
78 84 0
75 81 0
75 81 0
72 84 0
72 84 0
72 87 0
69 90 0
69 93 0
69 96 100
69 102 300

69 24 450
66 51 550
66 75 500
66 99 450
66 99 600
63 96 250
63 93 150
63 90 100
69 90 50
72 90 0
75 90 0
81 87 0
81 87 0
78 84 0
78 84 0
78 84 0
75 84 0
75 87 0
72 87 0
72 87 0
72 90 0
72 93 100
69 99 300
69 105 550

